first,second,likelihood_ratio
royal,sarkozy,20.03718195673145
royal,monsieur,19.253693356763623
général,gaulle,58.72811494083538
notre,pays,20.89251824171703
entra,ænant,56.873019068071734
législatives,juin,32.842145428946104
chirac,avait,15.40736846589395
mesures,prendre,34.06723523371798
conseil,général,31.279910895137917
bilan,démographique,31.195105275602767
femmes,hommes,29.98753967347528
particuli,rement,63.60313573816429
quasiment,plus,21.267559425004166
affaires,étrangères,81.65109577284979
politiquement,correct,54.04242227237737
haut,coeurs,54.04242227237737
achat,consommation,34.816737252334704
français,souche,40.486219224336814
français,néerlandais,30.354043178880325
français,vivent,23.860999822780762
français,occasion,13.357383270945078
français,niveau,8.969920898997968
français,français,0.6656976579266431
français,france,0.1980972638775158
français,plus,0.0032158623717774004
2ème,tour,47.30404548347709
économie,demain,85.2672086374977
économie,française,31.11629221213658
avons,perdu,32.33727676363519
avons,gagné,27.525669947025253
avons,armée,17.906337074050906
avons,plus,14.7838066528407
avons,toujours,12.086414567623233
salaires,travailleurs,24.50747423081171
mère,arts,42.5310084419336
économique,social,64.70942134136672
économique,financier,26.022770513446744
économique,retour,23.67619355192315
économique,sociale,22.853491499985836
gauche,centre,25.271824045298235
défense,nationale,58.22445552247213
défense,sociale,17.54035888508125
baisse,salaires,62.69015073968499
tiens,remercier,44.70103477844451
hier,aujourd,16.552202824612298
amis,chers,53.0085462101014
amis,militants,31.889404217867067
politique,immigration,45.52047651098458
politique,familiale,31.32113969339003
politique,française,27.723369855737342
politique,agricole,27.330207768327362
politique,économique,26.639499789255453
politique,étrangère,16.452813437340776
politique,sociale,11.650293294983378
politique,gouvernement,10.141738142741012
politique,nationale,9.126244317258442
politique,européenne,6.9493165789832485
politique,faire,5.798350525718591
politique,faut,3.6772911289439696
politique,français,3.1411312487116794
commission,européenne,31.71884072543251
commission,bruxelles,24.022065667107775
gouvernements,successifs,95.68950774079983
gouvernements,français,24.638740445995065
cinq,dernières,32.88952025638381
extr,mement,56.873019068071734
front,national,767.7249018340033
valeurs,morales,43.25879359042386
valeurs,communes,28.42131233001148
afrique,nord,46.72356289809825
moyens,financiers,28.485131464555202
parti,socialiste,97.6081016828099
parti,communiste,28.595201071325015
parti,politique,17.803546722857487
tant,autres,25.084158220719583
équité,sociale,41.503211281833806
construction,européenne,44.42853575129029
mères,famille,31.8957770530742
budget,état,30.276449048213028
budget,défense,26.22979605524979
janvier,2007,32.03065706596792
revenu,parental,52.92799051168486
revenu,habitant,49.03063755793591
revenu,impôt,34.48285816036126
court,terme,59.01684354053103
conséquent,faut,13.402690206825477
gouverné,france,38.54876675660137
mise,place,151.0519551535821
mise,oeuvre,34.60023032495767
veut,dire,76.82295989091007
vème,république,59.176305017714256
institution,droits,32.58459775134438
quelque,sorte,169.29226634977425
quelque,chose,143.60974614174037
pensée,unique,62.69015073968499
citoyens,français,20.67226253944324
vive,france,65.37303133423349
vive,front,28.53990770930049
vive,nation,25.250360398833358
vive,république,18.839726025623523
branches,activit,43.45831316203804
certain,nombre,321.3828040333638
fiscale,plus,12.490524170805717
niveau,chômage,20.77333880265327
supprimé,frontières,40.23680329734157
soit,milliards,22.699366618202323
soit,plus,10.296594193473442
fonction,publique,65.17086449072576
nations,européennes,50.61940175273207
travailler,plus,9.009598101521409
président,république,208.6913362596845
président,2007,21.45313003425774
fran,ßais,122.12391582041688
fran,ßaise,50.71217813548618
professions,libérales,54.04242227237737
super,état,37.29708145662283
françois,mitterrand,55.36561821355707
françois,bayrou,30.45680289717287
état,nation,37.54827740548048
état,doivent,26.90173659600599
état,français,5.151941295399704
état,plus,1.8308038544555858
extrême,gauche,77.7181805804742
chômage,masse,38.95265513353374
discrimination,positive,71.41227925614943
service,militaire,42.940552254249695
salut,public,43.26111177746428
sens,terme,26.473886181969668
solidarité,demain,93.39659123287103
solidarité,nationale,26.67879615386164
natalité,française,58.22161988371528
taux,prélèvement,39.06719733402851
éducation,nationale,93.08313961334528
éducation,civique,37.16346685153809
éducation,leurs,32.58800857811283
jacques,chirac,246.9037300021475
nation,française,33.9721646383325
nation,vive,17.113081108935262
europe,fédérale,68.26238933338472
europe,nord,40.30471699911183
europe,bruxelles,30.458884603551297
europe,europe,18.615216862736627
europe,nations,13.988044620390358
europe,ailleurs,11.10187396669607
europe,monde,6.636182004081152
intérêt,général,65.86266679096255
explosion,délinquance,38.20097535297623
européens,plus,10.300542042205535
dépenses,publiques,62.05532111205679
tient,compte,29.977406005338732
musique,militaire,36.113597454155354
effort,commun,42.09587411357176
plan,social,22.74445115750203
autres,candidats,20.56154638986135
autres,mais,8.604755347659893
voit,bien,20.207879172287324
voudrais,plus,20.83248125378744
élections,législatives,174.0544935221614
vaste,zone,43.37778804574937
aide,sociale,79.06582584970711
emplois,industriels,41.47931574010601
emplois,aidés,37.34508074536498
ségolène,royal,113.07397172506062
retour,croissance,29.4837022243872
concurrence,mondiale,39.63915578370382
corruption,politico,48.555523699202126
temps,partiel,37.29708145662283
temps,travail,34.29174788504873
temps,mettre,16.28585534038687
élection,présidentielle,214.67404334933912
patriotisme,français,15.076381261711955
marché,commun,41.33242061603343
marché,intérieur,26.70399211277281
second,tour,44.93669547733776
jusqu,présent,42.606812414170776
jusqu,smic,36.58218293304918
drapeau,tricolore,66.40843555673742
famille,école,29.635426844551446
famille,traditionnelle,28.76346895231988
famille,française,19.14745710342711
famille,patrie,17.384417939975755
grandes,surfaces,55.887587482553414
grandes,questions,27.814710509140994
grandes,valeurs,20.754228348637756
grandes,entreprises,19.109448643090747
offre,alimentaire,42.586250495516765
préférence,nationale,164.43434415893245
préférence,étrangère,53.643086055854795
préférence,communautaire,49.10391653942081
mois,millions,13.16829111579695
mois,plus,9.686206021784486
généralisée,frontières,28.76346895231988
comment,oublier,43.436221028715416
trouve,affreux,60.17783700471653
mitterrand,chirac,26.076322307813648
sait,bien,25.279199558188814
bayrou,royal,45.595976778719454
bayrou,veut,28.258458073737046
jeunes,gens,34.1247126392322
jeunes,français,9.657816052453736
impôt,revenu,49.03063755793591
jean,marie,152.93386936091667
bonne,volonté,29.100713324357525
national,vive,24.92199761882334
national,assemblée,22.65322384455449
national,union,15.35661909831677
national,plus,3.3781180995095577
êtres,humains,47.31266667012739
rien,rien,24.134500220545668
rien,faire,15.367069287080515
quelques,années,44.51448172888087
quelques,mois,21.059514345654396
entrée,vigueur,43.82892697233441
publics,successifs,39.88917820957369
lieu,privilégié,47.75916100148885
politiques,économiques,21.349085640701603
disparition,frontières,22.72633323123323
nationalité,française,79.11154897345932
messieurs,chers,24.266373001933687
messieurs,sarkozy,17.178638527197705
messieurs,faut,9.448024856169994
produits,fabriqués,46.077622730731804
services,publics,146.15155911942085
équilibre,1980,38.20097535297623
équilibre,social,24.970266122597508
zone,euro,44.58249925522311
dois,dire,114.04067892971648
viennent,chez,31.76395695903468
militants,sympathisants,61.40477241164171
militants,front,27.18638567974915
modulables,remboursables,54.60581855571847
près,millions,38.08628270626248
près,milliards,31.286601996157348
lien,entre,31.921729120564343
prestations,familiales,38.65227469359832
prestations,sociales,32.86245916838066
toutes,formes,48.30055976069013
toutes,forces,24.647446045844504
toutes,difficultés,24.14763541768267
toutes,femmes,19.899467296273976
toutes,nations,18.46459374773471
toutes,lois,17.780193910303637
sociale,dres,38.25040829894244
sociale,nouvelle,21.398877228540833
sociale,plus,2.425483910247169
amour,patrie,73.90690064829612
amour,peuple,16.8315814105444
ordre,naturel,49.97865730951803
vous,avez,102.36367294676204
vous,voyez,57.17056302807398
vous,direz,51.70710094738407
vous,savez,46.491480237368364
vous,êtes,27.02901527954122
partenaires,européens,36.40031573088387
électeurs,front,29.08730724679085
électeurs,français,11.191437854864587
code,travail,36.29117325721076
députés,front,24.405376232541933
entré,millions,33.915028134221636
sais,bien,11.795484855092143
vivent,euros,49.94943013704341
grands,parents,37.55738149452009
grands,meetings,33.675886529422904
grands,patrons,29.111500494657108
grands,partis,24.496320472347513
classe,politique,114.599679301219
appliquer,politique,23.477523491070013
euros,mois,93.6982781424093
tout,monde,32.84007290880662
place,europe,11.353669265453394
minimas,sociaux,43.89105536192497
installation,jeunes,32.89615289118889
partis,gouverné,41.5797992454653
partis,politiques,31.388249670771998
formation,professionnelle,121.68703863356951
ouverte,vents,45.72519771354543
monétaire,social,27.910275418988157
économiques,sociales,26.524382058706873
économiques,sociaux,26.1045728381088
siècles,siècles,50.874563125944206
indépendance,france,11.685167548665662
majorité,parlementaire,51.59004439128287
logement,aides,33.15562327944829
selon,laquelle,34.86175151563706
dont,pays,9.27017246202507
lutter,contre,70.37342620122746
guerre,mondiale,54.98711949647748
guerre,civile,31.231848643197218
guerre,algérie,30.676307701355277
guerre,contre,15.290588545689996
merci,merci,29.79945641261797
échéances,décisives,63.60313573816429
vérité,millions,12.432461812093411
salaire,parental,41.15290903891788
civique,morale,39.96619031937426
région,monde,23.92184993128513
dans,années,34.35567751235518
dans,conditions,21.324606321773196
dette,publique,35.504666521635336
dette,agricole,24.69273385637039
dette,faut,14.09293755071857
sarkozy,bayrou,61.51353091713773
sarkozy,royal,43.337452628505204
sarkozy,propose,18.145836572607593
sarkozy,bien,8.164715127921383
reste,monde,23.199784110238934
trois,premiers,30.252884102020506
leurs,enfants,81.68729010119216
leurs,propres,47.506110064976944
leurs,espérances,27.55454955564803
leurs,libertés,23.675094994401178
leurs,parents,20.08352496139554
meilleur,candidat,28.362168320714765
acquérir,nationalité,46.37825037005112
enfants,français,6.665831812127376
grande,bretagne,84.65240503685696
grande,distribution,35.41176293083977
grande,partie,21.208010989228274
candidats,système,23.47401602295359
candidats,gauche,15.727674622455039
décidons,plus,42.91410450112879
plus,tard,109.53913575183145
plus,plus,58.72723259936982
plus,important,52.596275220619916
plus,proche,29.18840613961563
plus,méritants,25.738702515527493
plus,performant,25.738702515527493
plus,value,25.738702515527493
plus,vite,24.846540394001213
plus,nombreux,24.473462759307942
plus,grand,21.768079412094835
plus,souvent,21.334409612239238
plus,jeune,21.029506821511788
plus,forte,20.83248125378744
plus,faible,19.268394114713104
plus,illustre,19.063662604000104
plus,million,15.180412525766947
plus,exactement,13.714196080512275
plus,pauvres,13.247812580541803
plus,favorable,13.068066965999058
plus,millions,12.410148505134035
plus,trente,12.305166842711046
plus,moitié,11.49342016983836
plus,près,11.47932455866972
plus,particulièrement,11.057127910272179
plus,mêmes,8.147224119768982
plus,moyens,7.164431245723145
plus,petit,7.164431245723145
plus,jamais,6.935547042443603
plus,rien,6.585399917211619
plus,grande,5.320901563026549
plus,immigrés,4.637456703276292
plus,frontières,3.802310152646056
plus,aujourd,1.484925832058484
plus,europe,1.3804739576917857
plus,france,0.9098887254915549
plus,faire,0.11298528333330271
plus,bien,0.04533770158730599
plus,français,0.0032158623717774004
pour,faire,20.785714827560135
tiers,monde,28.68147442527088
tour,élection,45.12169042089177
avait,pourtant,18.924143655318577
avait,millions,14.928227688556213
ecoutez,crois,19.630179263689925
dégradation,pouvoir,39.01210665265529
social,culturel,32.47262833648619
social,mère,24.244408832203256
assurance,maladie,41.562222979202026
invraisemblable,miracle,54.60581855571847
hébergement,urgence,50.143082927834826
étrangers,situation,19.623649743730027
familles,françaises,52.40249256717529
injustice,celle,26.235201107829532
emploi,logement,28.465008354974657
lucidité,courage,41.79054478713278
moment,donné,28.072280638017958
indispensable,rétablir,32.99088265867587
petite,partie,53.0683013688977
bien,évidemment,72.19965944523605
bien,entendu,29.305186235662156
bien,loin,27.683876323206647
bien,écoutez,24.597170256996414
bien,évident,16.772300399276595
bien,plus,8.70869731464096
bien,abord,7.914244210011112
bien,crois,5.4200397940573835
bien,ailleurs,4.390854574278803
bien,bien,3.3864356550058288
bien,dire,3.32014964055395
nappes,phréatiques,63.60313573816429
oeuvre,libre,21.935231251238662
oeuvre,grand,19.267175538280338
rupture,contrat,59.48249978765504
brest,vladivostok,56.873019068071734
rase,gratis,56.873019068071734
campagne,électorale,51.89382037233629
campagne,présidentielle,41.19818882542658
crois,faut,29.675366149919363
crois,crois,22.296434308686244
crois,ailleurs,9.176857442860843
immigrés,clandestins,25.47346650729175
immigrés,mêmes,19.06356900697206
immigrés,pays,9.577197550604065
paysans,arrive,38.70670947578426
paysans,france,7.919663646881504
chef,parti,25.344674117267083
millions,vivent,71.6190672162887
millions,travailleurs,49.2184263370753
millions,euros,46.677943783226794
millions,emplois,41.35379713804525
millions,chômeurs,41.07736095986574
millions,rmistes,31.8270819280132
millions,hectares,29.423309245683495
millions,titulaires,25.6181492448746
millions,habitants,22.499549076275432
millions,voix,21.865238465474384
millions,électeurs,21.865238465474384
millions,crimes,21.07977308596474
millions,retraités,19.9393501993404
millions,immigrés,18.183078553691896
millions,compatriotes,16.786020979364586
millions,pauvres,15.976301090645219
millions,français,11.727375802955393
millions,hommes,10.121265267706434
millions,millions,9.049130380986547
millions,entre,7.431724334020737
compte,tenu,60.89695287782282
sentiment,national,20.1506656025039
libre,échangisme,141.82396846484778
libre,circulation,109.14672799364206
libre,échange,55.086622090982274
libre,choix,27.459506319614924
dernières,années,90.15671336079822
représente,plus,14.446685271134147
protection,sociale,92.0200153968346
protection,enfance,49.97865730951803
possibilité,choisir,43.45831316203804
homme,politique,48.41697572868358
homme,femme,27.307357401352675
organisation,mondiale,30.98036139637386
organisation,travail,21.005498027102078
vieux,continent,100.1954862679812
nous,avons,132.9746617226267
nous,sommes,132.74964714195474
nous,discutons,78.14934770414055
nous,décidons,44.95870233802218
nous,devons,36.52146792805158
nous,voulons,29.127997258627904
nous,avions,23.427338059233982
arts,armes,42.88492814068523
immigration,masse,86.16479987974343
immigration,choisie,66.13956355623613
immigration,clandestine,35.857267927566184
immigration,peuplement,35.857267927566184
immigration,zéro,35.857267927566184
immigration,illégale,29.137183007337427
immigration,continue,20.08352496139554
immigration,insécurité,16.69725161755848
immigration,travail,8.341851233202833
répondre,attente,46.88748448163018
répondre,appel,35.94747540721639
écrire,compter,42.586250495516765
nationale,emploi,16.552128712637682
nationale,dans,14.287613520237214
nationale,français,4.22630179847523
camarades,chers,24.100505648411996
politico,financière,39.8446478902436
laxisme,éducatif,46.28845859745728
hommes,femmes,61.5064071432965
hommes,politiques,47.64790944198438
hommes,état,27.409567002313825
direction,centrale,37.60062439283728
droite,gauche,38.047942278045134
frontières,europe,11.034231882136439
familial,national,19.820854538375684
finances,publiques,58.11381839633981
compensation,dette,43.49715331311458
droits,douane,113.44184555207156
droits,sociaux,32.49146297352387
république,tchèque,38.66158596630244
république,française,30.685908659645218
république,chef,30.410785097702586
république,dont,11.958289338817561
trente,glorieuses,44.76620256264058
parlement,européen,153.57756291314493
repr,sentatifs,55.28536957144496
peine,mort,31.07584336236021
troisième,homme,28.581779178984398
libéralisme,mondialisé,59.10445458121383
création,revenu,30.861542289199065
voulu,faire,27.511558271066843
âtats,unis,47.382932218997
vache,folle,69.04240080492343
mettre,oeuvre,129.75799403872276
mettre,place,37.9782884799725
mettre,cause,20.34016408108972
organismes,sondage,43.82892697233441
veux,dire,19.597759045817195
acte,unique,38.062921823980936
lire,écrire,101.68935105699128
statistiques,officielles,46.28845859745728
histoire,france,29.85395154200129
histoire,peuples,26.262970544745777
histoire,humaine,22.854303468627588
histoire,religion,22.854303468627588
histoire,pays,7.852179647162595
ultra,libéral,106.45974361697165
ultra,libéralisme,42.88492814068523
raison,laquelle,104.4063155138033
françaises,français,18.4393838197175
publique,réelle,38.03825278875767
pays,salaires,37.955188578176575
pays,émigration,26.936492021952397
pays,européens,17.366557863956004
pays,lequel,13.824633220180864
pays,monde,7.841871275243024
pays,bien,1.6011085546069528
pays,plus,0.8187780689175903
quartier,latin,48.5196684380906
année,dernière,25.018207991546827
année,2007,22.39415322879357
année,après,15.731648864680505
année,france,15.671021281550319
long,terme,32.634794788650964
statut,juridique,56.99294406767503
quotas,laitiers,56.873019068071734
allons,faire,18.204502721071524
nouvel,ordre,34.978949197910715
remise,cause,41.42301094282259
alors,crois,36.04132364079527
alors,mesdames,32.2677208211927
cotisations,salariales,63.774470312627614
travailleurs,pauvres,69.04031352367296
travailleurs,français,32.830119248082745
situation,dramatique,41.51806785949101
situation,pays,20.790692963948786
situation,aujourd,12.085092147738212
intérêts,dette,74.93476862858618
mais,écoutez,29.970525783350233
mais,faut,9.800632818776506
mais,crois,8.257611976887796
mais,france,2.0495954834706893
charge,collectivité,34.676840223828876
dire,vérité,19.10275417185364
dire,avait,9.677038761586758
dire,suis,7.781443787796234
dire,plus,1.3804739576917857
chiffre,population,32.4282313283252
chiffre,officiel,30.20661045355046
mars,1962,43.45831316203804
monnaie,unique,84.8103250726627
armée,française,49.22662315862781
armée,afrique,31.10201193689997
armée,terre,23.842320976202156
autant,plus,20.300620050923712
avril,2002,29.777348505445186
beaucoup,plus,19.008407909067454
beaucoup,autres,13.874338775005725
prélèvements,obligatoires,52.374428175040244
générations,suivantes,60.74751279983009
déficit,officiel,49.83281138231989
déficit,réel,49.06136201119109
violences,gratuites,52.145880708857675
deuxième,tour,125.93744536376215
deuxième,guerre,21.770105545855554
union,européenne,228.07106843364642
union,patriotique,46.73230348684878
pans,entiers,82.50263414512824
atteintes,biens,49.543921647300714
énergies,renouvelables,50.71217813548618
important,celui,45.06646257186431
chine,inde,44.52978406840959
pieds,noirs,76.22096363686015
jours,premier,24.415039993825317
dotation,rurale,62.49960709693532
prix,coûtant,43.49715331311458
prix,consommation,31.2893486201217
nombre,divorces,33.29646270450465
nombre,mariages,28.245272098502024
nombre,actifs,25.599541960745153
nombre,chômeurs,19.782468020524593
française,chacun,16.59386927293388
française,plus,4.741783950950815
gens,condamnés,26.813209286605968
gens,savent,23.738944244153327
gens,avaient,19.977710755396505
fonds,intervention,72.2320614454976
instruire,éduquer,74.86446412559049
géographie,histoire,44.94455137661711
présidence,république,36.35434834272864
société,française,47.73958194083155
traités,européens,30.920370570325584
faveur,candidats,26.411499412344163
milliards,euros,270.5985588475919
milliards,francs,73.46055463904538
milliards,dollars,41.03142873234795
milliards,habitants,29.58663701417577
maîtrise,frontières,33.481033070521
forces,ordre,30.50112750591769
sommes,seuls,21.75040750867107
sommes,pays,13.11560128445033
aujourd,hier,16.552202824612294
aujourd,après,9.825262745637476
vents,concurrence,51.690795974990976
premier,ministre,90.68276739683996
premier,tour,31.083415933202335
origine,immigrée,63.433210979052674
comprend,mieux,33.55549843400831
respect,ordre,48.76830976616563
respect,hommes,20.613587435173766
appauvrissement,général,32.55650108624761
monde,travail,72.25065376268076
monde,entier,27.04493237475069
monde,voit,17.376186004186977
monde,plus,0.8185169912911383
hausse,prix,30.61703165913761
hausse,pouvoir,26.144636221027675
politiciens,français,28.320940078839783
mener,bien,19.059253409286143
centaines,milliers,111.30510197368599
juin,prochains,40.73862361517792
prendre,paris,22.878708913504237
prendre,compte,21.18958481469145
suis,fier,48.91380459829364
suis,candidat,47.76095181559312
suis,toujours,10.73029607072294
hénin,beaumont,77.4986099097267
raisons,lesquelles,35.49689947209755
déjà,beaucoup,16.02734526187407
déjà,bien,7.652078264563482
collectivités,locales,72.49463080682357
réservées,familles,41.88038173498595
pauvres,millions,15.97630109064522
pauvres,plus,8.232165609333828
conservatoire,vignoble,74.86446412559049
soyons,sérieux,49.543921647300714
chevalier,blanc,72.94192067932164
conduit,france,12.925744869678372
semaine,dernière,35.94747540721639
giscard,estaing,65.75108566474104
réaction,contre,33.44546553450128
grand,mouvement,23.484360228977152
grand,parti,18.903169184363023
grand,nombre,13.701728737685652
sortir,impasse,45.059598239406064
contrat,préférence,34.335398329686626
mesdames,messieurs,852.6442522180736
identité,nationale,79.19501891195173
identité,française,18.323058757310747
vote,immigrés,60.93417076211094
croissance,économique,23.361930383764438
croissance,plus,14.34190425667482
partout,france,25.947784764794044
mauvaise,réputation,71.41227925614943
peut,discuter,46.88748448163018
efforts,sacrifices,56.191726340913405
lutte,contre,36.242010848959374
hauts,seine,44.70103477844451
demain,rase,34.56347956431895
demain,voulu,26.763243890156037
secrétaire,état,28.991106308149458
algérie,française,32.41255026121972
ancien,ministre,27.264184487405284
peuples,européens,52.41538980862508
peuples,nations,21.749340487311834
pendant,cinq,43.99748056466893
pendant,trente,41.18935666512222
pendant,période,24.287412033066033
pendant,années,23.628806490325022
pendant,longtemps,22.61807095169879
pendant,temps,21.014468863942472
pendant,guerre,17.395111076378434
madame,royal,197.19380092356988
madame,buffet,39.81516389982631
protéger,marché,27.72536229156596
vais,dire,28.77080255106737
constitution,européenne,228.15048640151946
1000,milliards,41.03142873234795
pouvoirs,publics,153.84437644125498
révolution,verte,40.759198144711945
révolution,française,17.517648053169747
victoire,idéologique,43.662559283793385
enfant,charge,26.443794239100644
demi,siècle,56.354101958848815
contre,immigration,29.46621710675651
aversion,viscérale,67.2264746399843
pouvoir,achat,178.4206363872139
voilà,mesdames,22.319457989661807
remettre,cause,31.870064029543066
différence,entre,25.853653205229094
faire,face,87.4549059792578
faire,respecter,44.69684361260457
faire,valoir,28.630334935305914
faire,cesser,26.406858461760436
faire,vivre,22.715331962147825
faire,preuve,19.15534622592827
faire,bilan,17.388522909917544
faire,passer,16.674252221586716
faire,croire,16.34801881392128
faire,hier,15.46849936792829
faire,prendre,13.07423033424522
faire,quelque,12.254918513469107
monsieur,sarkozy,148.82432349729078
monsieur,bayrou,80.71009984503871
faut,dire,47.043986421607194
faut,savoir,36.60415010368626
faut,modifier,29.500892099358317
faut,ajouter,25.695550943252705
faut,agir,22.576679026273055
faut,bien,21.945446539655755
faut,mettre,19.795645848645854
faut,aller,15.554177519888391
faut,faire,8.22804478057936
faut,effet,7.820864329017992
pression,fiscale,33.892983006070565
organisations,professionnelles,56.67844653760765
combat,politique,29.080527940975262
patrie,bien,13.93800723779743
