measure,first,second
4.967464361879783,pays,salaires
4.944744285379697,pays,tiers
4.829267067959766,pays,exige
4.807240761629764,pays,musulmans
3.9447442853796986,pays,origine
3.379959666596175,pays,souhaite
3.334246692551403,pays,européen
3.106801043488673,pays,étrangers
3.086763290252126,pays,union
3.0539733551344597,pays,parait
3.0219121459021636,pays,vient
2.801786331537656,pays,ecoutez
2.758877740068364,pays,monde
2.569704854032775,pays,aura
2.431674703140331,pays,paris
2.320253420471907,pays,puisqu
2.223645096672513,pays,compte
2.1118542712149555,pays,europe
2.07027516746356,pays,mêmes
1.7288068861805534,pays,liberté
1.7241932108674156,pays,dont
1.2396879391682383,pays,certain
1.1503284190295915,pays,millions
1.090914933522594,pays,travail
1.0179541323334753,pays,faut
0.9993004490017903,pays,soit
0.7159255948838208,pays,beaucoup
0.5641286154531038,pays,plus
0.5472835593249776,pays,bien
0.19822996424123573,pays,crois
0.04186675227780512,pays,suis
-0.19991395745218554,pays,france
11.783696052331646,suppression,conscription
9.111270710360147,suppression,impôt
9.028808550168176,suppression,double
7.102809131611949,suppression,frontières
13.383158122747911,collectivités,locales
9.999610909596885,formation,professionnelle
8.677682814709526,formation,intellectuelle
8.485037736767127,formation,civique
4.39096005109522,formation,politique
13.620197320048764,échangisme,débridé
6.652765182505195,sauver,patrie
3.7910409029448076,sauver,france
5.838837606524105,relations,entre
13.672664739942899,zapatero,berlusconi
9.11693946044684,affaire,mantes
8.190940041890618,affaire,carpentras
5.069656648679857,monte,plus
11.903990286049357,dose,proportionnelle
4.890576576495723,libérer,france
6.436384735966357,maires,avaient
10.163109641879768,contrôles,laisse
8.517846630890794,contrôles,frontières
9.935699145776693,vieille,garde
11.755126900134872,sainte,martyre
7.652765182505194,sainte,patrie
4.610018916028226,rappelle,élections
3.994945098301887,rappelle,ailleurs
10.758667257840122,peser,baisse
1.830190713984468,sociaux,plus
11.865309817885294,hautes,personnalités
13.34008940085603,golfe,persique
9.842589741385213,réduire,coûts
7.570348770598203,maire,communiste
16.257627240664057,baby,boom
9.809953592902927,pouvoirs,publics
9.14215002324412,pouvoirs,locaux
9.361463051648595,relancer,économie
7.806416128831728,date,hier
3.0107629596262875,date,plus
6.010886642170913,problème,pose
5.945084583775165,problème,insécurité
5.716143376609777,problème,fond
5.290040713367983,problème,immigration
4.577927234894807,problème,problème
4.076474983798489,problème,chômage
2.7518652988437395,problème,suis
2.7279526788994133,problème,faut
0.7833509175585043,problème,bien
10.295695281497574,vaste,zone
7.043308119863292,vaste,problème
5.87536348254922,vaste,monde
8.872304064488183,toute,série
8.51616025426291,toute,évidence
8.194232159375547,toute,entière
7.779194660096705,toute,modification
7.708805332205303,toute,hypothèse
7.346235252820595,toute,circonstance
6.14692644459719,toute,conception
6.056728635625609,toute,classe
5.971839738039099,toute,équipe
5.779194660096705,toute,différence
5.101122754984065,toute,petite
4.992598298205895,toute,chose
4.625389324017668,toute,histoire
4.5161602542629105,toute,occasion
4.1870366579713405,toute,place
3.91624741207578,toute,sorte
3.8897211175655926,toute,campagne
3.795061065555725,toute,assez
3.223838621460871,toute,europe
3.118129180289756,toute,nation
2.750013634684759,toute,france
1.7440106634783668,toute,politique
11.911852403822326,corps,expéditionnaire
10.037383285906184,corps,électoral
8.38829044776531,corps,magistrats
8.961475780710114,payer,dépenses
10.447412664467212,affranchir,moyen
12.43319880524751,anniversaire,naissance
11.923726504110615,désinformation,diabolisation
10.15142783683213,1986,1988
6.054687181993781,chacun,voit
5.973767186610214,chacun,entre
5.526308209638991,chacun,sait
4.176365738582032,suffit,faire
12.968120623469071,reconduites,frontière
9.490914303103798,corruption,politico
7.97634113027404,corruption,morale
4.619229038768339,corruption,politique
5.730367458881853,entrer,chez
12.52066164649785,patron,pêcheur
12.582062191161993,crédits,équipement
9.444558667412059,crédits,agricoles
7.253875105802949,unanimité,majorité
10.360117881349847,construire,prisons
5.277249614176757,construire,europe
10.935699145776692,emplois,fictifs
10.198733551610488,emplois,aidés
10.00969972722047,emplois,industriels
7.061230027860555,emplois,agricoles
7.257314189769719,valoir,leurs
4.54768186043156,morts,était
11.009699727220472,supprimant,postes
5.990255309398783,voté,contre
6.748512055713308,réalisme,politique
8.892763030626101,chef,armées
7.839975616266663,chef,etat
7.003543461344636,chef,entreprise
6.273367032841071,chef,parti
5.782118966942107,chef,gouvernement
5.6714911491835664,chef,justice
5.627490152596305,chef,guerre
5.465040271716141,chef,majorité
3.544639722347654,chef,politique
10.03523481932761,production,richesses
7.990840699969155,identité,culture
7.378265968040138,identité,nationale
5.700163539066228,identité,française
5.538713881955092,identité,sécurité
11.672664739942899,conférences,presse
8.753359973960684,devons,retrouver
6.811462928524254,devons,prendre
10.476267527139395,civilisation,chrétienne
11.903990286049357,scolaire,universitaire
6.21733751963834,toujours,refusé
3.597185590454883,toujours,petit
3.51279340316451,toujours,mêmes
3.006646851154052,toujours,plus
0.5056386840825624,toujours,france
10.741927402380012,nicolas,hulot
9.007009636862664,nicolas,sarkozy
10.092480961844988,députation,paris
10.087702239221741,matin,paysans
10.298269225161402,certaines,catégories
7.597829507020311,certaines,villes
9.2463999852408,guerre,famine
8.91382464615393,guerre,golfe
8.831362485961957,guerre,froide
8.793887780543294,guerre,civile
7.999485244770282,guerre,mondiale
7.300847769263175,guerre,irak
6.298867405134933,guerre,algérie
6.246399985240803,guerre,menée
4.479687047680544,guerre,grand
3.4826343317308783,guerre,après
3.405097731259861,guerre,guerre
2.8859186495840454,guerre,contre
2.3884189901132302,guerre,dont
8.934363935092874,service,public
8.734065284607043,service,minimum
8.734065284607041,service,militaire
6.949793975662482,service,dette
5.714165727169338,service,patrie
4.65548514996607,écoutez,sais
4.163129635020525,écoutez,suis
3.7669518239551785,écoutez,crois
3.410178336681625,écoutez,pense
2.679785396438902,écoutez,faut
1.0571117299853583,écoutez,bien
11.160765701411469,pardon,excusez
8.229721244094172,combattants,algérie
13.087702239221741,michel,dubois
11.502739738500587,michel,barnier
10.878248873592792,michel,rocard
10.383158122747915,comporte,risques
9.97634113027404,milieu,politico
7.423946492009314,milieu,années
10.812842397991162,assurer,renouvellement
7.334795101186515,assurer,défense
6.413182999871232,assurer,sécurité
9.551649338981532,indispensable,rétablir
12.61377105088933,eglise,catholique
12.450272318606451,hébergement,urgence
9.4872386449604,mères,famille
10.26667238026706,décidées,bruxelles
5.973638609894216,viennent,chez
4.018426531641055,viennent,millions
2.346256060271916,viennent,france
9.179624728662782,goût,effort
8.868994864693148,devant,tribunaux
8.71073278077642,devant,scène
6.74389964471162,devant,danger
6.415276897250248,devant,cour
6.2632738038051965,devant,assemblée
5.425330561914171,devant,justice
5.349985436998528,devant,conseil
5.239427061850831,devant,situation
8.187237912772657,cours,siècles
7.7271125239652765,cours,dernières
5.894222509800533,cours,campagne
5.652765182505195,cours,années
10.170164399413718,cessé,dénoncer
9.502739738500587,cessé,augmenter
9.652765182505194,réforme,code
8.30226793542106,réforme,retraites
7.623017839111142,réforme,institutions
6.355084633864511,réforme,électorale
11.247643152091435,fallait,affranchir
6.794784187377621,fallait,prendre
4.640312838341824,fallait,faire
8.370914526993165,résoudre,problèmes
7.885355760087052,résoudre,problème
15.035234819327606,hong,kong
9.838837606524105,cumul,emploi
8.202344805162866,maîtrise,frontières
9.672664739942897,remet,cause
5.960965904387125,aiment,france
11.018161305968666,réformes,salvatrices
9.310342057461975,réformes,nécessaires
4.312183404286143,réformes,dont
5.0540753087786054,réformer,france
8.319027785328199,euro,mondialiste
8.26013409627463,euro,franc
10.180811643613223,tiens,remercier
5.999061206774124,tiens,voilà
10.163109641879768,devenu,restera
9.298269225161402,disposent,moyens
9.925430810322863,agents,publics
8.337219243733463,tient,compte
10.772200413493813,échange,gloire
13.935699145776695,masses,affamées
11.52066164649785,jeunesse,dorée
4.837667062816166,jeunesse,française
3.0540753087786037,jeunesse,france
10.962171357137883,conférence,presse
12.772200413493813,épargné,échange
6.7408328760845215,postes,travail
5.966456541342193,donné,raison
11.334795101186515,hauts,seine
10.62277586415054,hauts,fonctionnaires
14.672664739942899,tracasseries,administratives
11.257627240664057,certaine,dose
9.502739738500587,certaine,expérience
8.984164635113329,supprimé,frontières
10.280347317164141,rapprocher,salaires
12.687771632333106,super,menteur
10.900075236045971,nations,unies
9.900075236045973,nations,souveraines
7.485037736767129,nations,libres
7.3151127353248135,nations,européennes
5.8851248945800005,nations,terre
3.607753603243932,nations,europe
3.392280595847275,nations,monde
13.120123716914119,pitié,royaume
7.546438281431273,nationales,action
6.976341130274038,2009,sera
8.300525199101768,vrais,problèmes
8.748072142600924,2007,2013
8.268942553891891,comprend,mieux
12.492092494301078,pacte,stabilité
8.727112523965276,nombre,divorces
8.14215002324412,nombre,avortements
7.919757601907673,nombre,croissant
7.919757601907673,nombre,mariages
7.7636383999903895,nombre,suffisant
6.959946692023372,nombre,sujets
6.479185010521691,nombre,actifs
5.932696657615169,nombre,chômeurs
5.919757601907673,nombre,actions
5.772916213578403,nombre,policiers
5.7271125239652765,nombre,qualités
5.587561171566481,nombre,signatures
5.498293833469393,nombre,crimes
5.43249177507365,nombre,choses
5.352073092618351,nombre,députés
5.300847769263179,nombre,fonctionnaires
5.235259427635603,nombre,domaines
5.203550567908264,nombre,magistrats
5.057113919388321,nombre,gens
4.715885268542021,nombre,immigrés
4.441710305103026,nombre,mesures
4.405184429077915,nombre,dirigeants
4.284169028116548,nombre,élus
4.270024845796275,nombre,électeurs
3.9924029037394373,nombre,problèmes
3.9722250218018083,nombre,conditions
3.927137132273266,nombre,voix
3.8397747257781596,nombre,autres
3.820221928356757,nombre,emplois
3.7242975083582195,nombre,candidats
3.6583342459798622,nombre,enfants
3.5672411871868874,nombre,étrangers
3.0546871819937813,nombre,hommes
2.9523254643641046,nombre,années
1.2443045672386077,nombre,pays
0.4108309922190543,nombre,français
6.950198715471807,2002,avais
3.605554101871265,responsable,politique
13.672664739942899,circonstance,aggravante
6.629080441004749,ville,paris
3.007723703023192,ville,bien
7.687771632333108,européen,2009
3.5218596933974204,européen,suis
8.052078329491021,lettre,jean
11.511672863270594,pseudo,élites
11.198733551610488,contrat,intégration
9.399646245536484,contrat,préférence
9.12459208885798,élections,présidentielles
8.931947010915584,élections,partielles
8.861785939498183,élections,législatives
8.36733315558623,élections,régionales
8.232341944253305,élections,européennes
7.931947010915586,élections,cantonales
7.73930193297319,élections,municipales
7.324264433694346,élections,précédentes
3.1245920888579803,élections,politiques
1.0199131120311087,élections,bien
3.9115983655237834,pensent,français
9.69920652739539,procès,intention
14.03523481932761,débarqué,normandie
11.257627240664057,pied,oeil
6.907207996069243,algérie,française
14.772200413493813,poitou,charentes
8.698568872118319,sentiment,patriotique
5.104328557809151,sentiment,national
4.177512952182932,celui,jacques
3.1720994559965625,celui,immigration
3.031284043183973,celui,front
3.0136268672219586,celui,gouvernement
2.9418549852804396,celui,dont
2.844778102338985,celui,était
0.4598622949787625,celui,plus
11.27056629637155,aménagement,territoire
9.044928215531451,immigration,peuplement
8.8929251220864,immigration,clandestine
8.504359834168747,immigration,choisie
8.307962621365245,immigration,temporaire
8.17045909761531,immigration,massive
8.044928215531451,immigration,incontrôlée
7.896064829616968,immigration,masse
7.852283137589053,immigration,zéro
7.682358136146741,immigration,illégale
7.328721181532039,immigration,sauvage
7.044928215531451,immigration,légale
6.366856310418813,immigration,invasion
6.170459097615312,immigration,familiale
6.072235561527183,immigration,insécurité
6.044928215531451,immigration,étrangère
5.459965714810297,immigration,continue
4.822535794195005,immigration,tiers
3.6061363629531904,immigration,travail
3.0546216117352927,immigration,immigration
2.915645198586482,immigration,sera
2.8951810960267714,immigration,économique
2.1181380624852295,immigration,faut
1.6019847196827222,immigration,dont
-0.08949810468947561,immigration,bien
10.191538050206281,cesse,aggraver
9.77650055092744,cesse,progresser
12.713306724440248,chrétienne,humaniste
9.85769663377542,tour,babel
6.290881479764522,tour,passe
6.240312655361885,tour,élection
5.628877943279537,tour,élections
5.122987013549581,tour,présidentielle
3.456817197493237,tour,conséquent
1.5533453121121816,tour,bien
6.596838985154493,chevènement,ministre
14.842589741385211,bourguignons,emprisonnée
9.405878199247997,financière,fiscale
6.240818952977502,financière,sociale
5.238094425119176,crois,indispensable
4.395635702105658,crois,nécessité
4.254773166265807,crois,hein
3.7210359888998212,crois,aura
3.6287168858378216,crois,faut
3.359109826080541,crois,savoir
3.288720498189143,crois,peur
3.1569160211658875,crois,crois
2.9599387322607207,crois,assez
2.9362040834683576,crois,justice
2.756225417362124,crois,problème
2.6564522826896315,crois,serait
2.644864308414416,crois,surtout
2.593575079717567,crois,absolument
2.481365576131541,crois,vérité
2.4522192304720214,crois,beaucoup
2.341187918083282,crois,première
2.2257107006633454,crois,effet
2.198834994671948,crois,gouvernement
1.8106732013844997,crois,ailleurs
1.8060565733141303,crois,certain
1.7297532060009324,crois,pense
1.4331104075243175,crois,déjà
1.1017219833878897,crois,français
1.0299862297889746,crois,était
0.9301634813110589,crois,suis
0.881756299445982,crois,gens
0.7355940845899944,crois,soit
0.6782229053608511,crois,avait
0.47952657646775876,crois,front
0.43684400458510453,crois,france
9.687771632333108,construction,mosquées
7.864236783220068,construction,européenne
5.38034310714086,construction,europe
5.5571875225229626,national,démontré
5.074104635821019,national,vive
4.842942004856839,national,républicain
4.699206527395393,national,combattants
4.699206527395393,national,serais
3.913331332748239,national,congrès
3.7758278089983044,national,populaire
3.6264501849600776,national,arrive
3.2717853036607174,national,ayant
3.0297105164625684,national,jean
2.913331332748239,national,assemblée
2.8429420048568375,national,veut
2.7498326004653606,national,peuvent
2.7370085601077747,national,conseil
2.597185590454881,national,aura
2.5237645209855124,national,famille
2.4288416248320495,national,avait
2.427904505577999,national,sera
2.377278432508028,national,union
2.2443045672386077,national,parti
2.1648700997442027,national,évidemment
2.139335007637065,national,européen
1.8292670679597656,national,ecoutez
1.795636290078484,national,serait
1.7774681673795598,national,celui
1.7541327378989813,national,était
1.7516739472895253,national,dont
1.5256011794651307,national,front
1.4299669720348902,national,aujourd
1.3487092803112546,national,soit
1.2352594276356008,national,jamais
1.158443830584769,national,beaucoup
1.1563080862407809,national,conséquent
1.1018603022184017,national,toujours
1.045434868755585,national,faut
0.969410006194753,national,autres
0.7579059010010383,national,gens
0.712267819497022,national,bien
0.7116974715785886,national,président
0.6117436861450507,national,contre
0.22571070066334542,national,crois
-0.40839064812479364,national,plus
-0.7590940092232543,national,français
-0.9093988151962797,national,france
8.366856310418815,histoire,géographie
7.843294354361801,histoire,humanité
7.446290777913216,histoire,humaine
5.974538887640053,histoire,religion
5.81841968572277,histoire,peuples
4.359701591336865,histoire,france
4.081454091556562,histoire,monde
11.210806383911063,télévision,radio
10.052512810759444,nomenklatura,éducation
11.21809887647742,presque,1422
4.762771656172859,presque,toujours
11.377703692655807,coûtent,cher
5.167147208552656,route,front
9.366856310418815,géographie,histoire
11.292099457921195,syndicat,magistrature
5.204380114751631,syndicalisme,français
6.8729633904287315,parents,grands
4.92751955405082,parents,soit
9.424737226499316,supprime,frontières
7.2759014121329475,bataille,idées
6.901053002969803,bataille,électorale
4.912010787996184,bataille,politique
6.376003403665967,proclamé,france
8.739301932973191,congrès,strasbourg
8.61377105088933,congrès,extraordinaire
6.055775597768445,congrès,parti
4.90411280271886,congrès,front
9.028808550168176,gagné,bataille
15.257627240664057,goulots,étranglement
13.672664739942899,pyramide,âges
8.60897006462551,donne,rendez
5.932509209418857,donne,raison
5.2874414422703655,représentants,front
7.935352385760389,député,européen
6.129203226448183,député,socialiste
4.358144433613566,député,front
3.3364836507589715,député,français
10.136611839702688,préférence,communautaire
8.98460874625764,préférence,étrangère
8.322403246604022,préférence,nationale
10.781893809697657,région,parisienne
4.859061670220116,région,monde
9.467550310038286,éducation,civique
7.746451121331102,éducation,nationale
6.305662627661391,éducation,enfants
5.564098798396538,éducation,leurs
8.314135630620422,education,nationale
6.897145905007301,réaction,contre
12.750143492620616,suffrage,universel
8.903990286049357,spéciaux,retraite
12.12834422371909,prodigieux,destin
8.34673471449804,père,fils
8.14620172712533,père,mort
6.561239226404176,père,famille
4.2066449425964905,père,était
8.105624147219006,sépare,jamais
9.660421144188149,totalement,faux
5.0025986708453285,empêcher,peuple
4.51279340316451,empêcher,gens
9.227879897270004,politiques,suivies
6.93242401374383,politiques,économiques
6.527440179128913,politiques,financières
6.369898902142431,politiques,établissement
4.768448278632707,politiques,sociales
3.1591016192845913,politiques,gauche
2.199973900700119,politiques,dont
1.6485639596899873,politiques,français
0.7612935595507615,politiques,france
0.5084910763279211,politiques,bien
7.637203745354453,nation,souveraine
5.6116686532473175,nation,père
5.264064424259555,nation,française
5.087006662793975,nation,vive
4.669771607810883,nation,patrie
3.720044814292109,nation,peuple
3.6231035483095972,nation,république
7.629890716252609,transformé,immigration
13.820221928356757,croatie,slovénie
6.1635495549921515,élaborer,politique
9.541855868766975,achat,consommation
8.91777723777943,thème,première
8.826794582280241,dernières,années
8.083256334190551,dernières,semaines
7.739301932973191,dernières,élections
13.672664739942899,côte,azur
6.644758743373014,tant,aurais
6.580886560206629,tant,mieux
5.940214626899188,tant,autorité
5.609569314910715,tant,aura
5.097270948070523,tant,autres
4.209821686656468,tant,années
4.00161517156333,tant,nation
2.496768712434587,tant,suis
7.891305026418239,plein,emploi
9.482108405728457,divers,journaux
9.083256334190551,raisons,profondes
4.5840237074952785,raisons,politiques
7.08004159881868,vote,immigrés
6.831861843912627,vote,étrangers
3.8238969229766617,vote,soit
3.152791915575584,vote,front
10.061230027860553,choisir,librement
7.154339432252032,choisir,entre
4.51279340316451,familial,national
7.646602443356704,passée,milliards
13.476267527139395,barrières,douanières
12.035234819327608,drogue,sida
7.748512055713308,politique,philosophique
6.611008531963371,politique,familiale
6.385941976328596,politique,menée
6.289080437076009,politique,euromondialiste
6.163549554992148,politique,désastreuse
5.748512055713306,politique,gouvernementale
5.748512055713304,politique,monétaire
5.578587054270994,politique,religieuse
5.426583960825946,politique,politicienne
5.08554704299088,politique,intérieure
5.048072337572213,politique,socialo
4.97592255181638,politique,ouverture
4.9156220415485645,politique,agricole
4.872872394089228,politique,française
4.822512637157084,politique,américaine
4.8099126003774515,politique,alternative
4.555866977770908,politique,étrangère
4.52611963437686,politique,budgétaire
4.52611963437686,politique,unanimité
4.475493561306893,politique,salut
4.261729948931052,politique,économique
4.041559030613538,politique,sociale
4.0115464615471,politique,générale
3.995244649217998,politique,immigration
3.9829773093503285,politique,médiatique
3.7485120557133094,politique,présenter
3.52611963437686,politique,développement
3.450831507072621,politique,mise
3.377489411297777,politique,européenne
3.3521591196993903,politique,gauche
3.2890804370760094,politique,amour
3.2041915394894964,politique,pire
3.143649997554448,politique,bureau
3.143649997554448,politique,réforme
3.048072337572215,politique,ayant
2.9936245535498394,politique,existe
2.890531060585733,politique,compris
2.7485120557133094,politique,gouvernements
2.619229038768342,politique,libre
2.605554101871263,politique,communiste
2.605554101871263,politique,nouvelle
2.3222473010112097,politique,ensemble
2.1143060359723016,politique,gouvernement
1.9105688138222803,politique,puisque
1.90553322392498,politique,premier
1.8347677890637222,politique,nationale
1.6896183666597402,politique,sait
1.6695607143184823,politique,conséquent
1.6110085319633711,politique,sarkozy
1.552114842909802,politique,exemple
1.4322305239670854,politique,français
1.1046558659385823,politique,celle
1.0434557095018455,politique,certain
0.9759225518163781,politique,abord
0.9454572710893316,politique,était
0.8781473361299028,politique,effet
0.7456970401062541,politique,avait
0.716925712655474,politique,front
0.6544343700414004,politique,politique
0.5826001167776163,politique,suis
0.5196933652174245,politique,beaucoup
0.4879845054900862,politique,président
0.14118174196369537,politique,faire
0.08928064005166192,politique,france
-0.2695335348285788,politique,plus
-0.41303976470399917,politique,crois
-0.564370899571049,politique,pays
-0.6489486703414151,politique,bien
-0.6777526989887903,politique,dire
8.398991813662757,intérêt,général
7.4438460494470196,intérêt,commun
5.065334426193289,intérêt,national
3.6915052293938935,intérêt,france
3.6194176140304712,intérêt,français
10.991943256416311,droits,douane
10.33743982244208,droits,civiques
10.33743982244208,droits,douanes
8.614973797970988,droits,fondamentaux
8.571905076079103,droits,devoirs
7.015511727554717,droits,produits
6.986942575357945,droits,sociaux
6.924658297103603,droits,homme
6.904480415165974,droits,enfant
11.105624147219007,angleterre,proclamé
10.105624147219007,angleterre,henri
9.441710305103028,prends,acte
8.202344805162866,dernière,semaine
5.958419222276776,dernière,élection
10.018161305968668,objet,consultation
9.511672863270595,explosion,délinquance
10.24515788870184,députés,sénateurs
7.91575467325233,députés,européens
6.726083323637138,députés,parlement
3.851001466259298,députés,front
3.151268778292067,députés,français
10.476267527139393,majorité,qualifiée
8.016835908502099,majorité,parlementaire
7.618286532011824,majorité,suffrages
7.601798409223255,majorité,absolue
7.3607903097194605,majorité,socialo
6.634965273158455,majorité,anti
6.101228095792472,majorité,députés
5.431873407780941,majorité,citoyens
3.4819140902805366,majorité,français
3.2798703143358914,majorité,entre
2.0788068010846743,majorité,bien
9.620197320048765,indépendance,énergétique
8.520661646497848,indépendance,alimentaire
8.035234819327608,indépendance,budgétaire
5.951818811139971,indépendance,souveraineté
5.181524261578261,indépendance,nation
4.121490552678026,indépendance,nationale
3.835435022303262,indépendance,france
3.744557658424686,indépendance,française
2.748512055713306,indépendance,politique
2.5297067861008564,indépendance,pays
13.272734133054264,quotas,laitiers
9.589924308934961,situation,régulière
9.42642557665208,situation,irrégulière
8.648817997988528,situation,dramatique
7.741927402380012,situation,illégale
7.375799503582114,situation,actuelle
6.496814904543482,situation,personnelle
5.911852403822328,situation,démographique
4.984497705654089,situation,économique
4.617231654930697,situation,insécurité
4.485587649120225,situation,chômage
4.1174365374722175,situation,sociale
3.335935042704172,situation,pays
3.228857820140643,situation,française
2.632628759889201,situation,aujourd
2.1087976191983486,situation,était
1.7671941609904422,situation,france
1.4855876491202267,situation,dire
1.4027372188715752,situation,politique
11.128344223719088,dimanche,prochain
8.947771978077268,dimanche,juin
9.981502835389819,premières,victimes
5.59986220539869,regarde,suis
9.720193110025486,juillet,2006
8.706453053399184,ecole,nationale
10.462345150907025,tête,cochon
8.228953730621322,tête,liste
6.399335353381225,tête,armée
5.637916715490482,tête,tête
3.331223134298277,tête,front
8.061230027860553,puissance,moyenne
8.004961808213807,puissance,publique
7.008344447608458,puissance,économique
4.498293833469395,préparer,faire
3.813302514416966,partout,europe
3.6502969269144465,partout,ailleurs
3.3760034036659654,partout,france
15.427552242106369,peste,ravagent
9.842589741385213,personnellement,conteste
5.476267527139395,personnellement,pense
4.35474970756216,personnellement,suis
11.43319880524751,juge,instruction
8.639649682714937,juge,libertés
13.257627240664053,gloire,immortelle
7.378809956049826,rien,prévu
6.7122336897750206,rien,étonnant
4.021593111159323,rien,rien
3.2268068626047786,rien,sera
2.929825124847646,rien,dire
2.42683147091277,rien,faire
1.609575558411283,rien,crois
0.9050848817317494,rien,plus
7.368207781281944,fille,terre
8.76577414433438,cause,principale
8.257627240664055,cause,essentielle
7.865309817885295,cause,excès
2.5785870542709937,cause,politique
1.791040902944811,cause,france
10.876805456723126,bonnes,réponses
9.935699145776692,bonnes,questions
8.905951802382642,occuper,affaires
13.087702239221745,bonnet,rose
7.749832600465359,coins,monde
13.672664739942899,invraisemblable,miracle
12.907129993579922,prélèvements,obligatoires
11.917777237779429,prélèvements,fiscaux
6.301614162575957,fraternité,française
6.207778691213495,gouverné,pays
6.054075308778604,gouverné,france
8.801615142567904,marché,mondial
8.509434391074597,marché,commun
7.858329533562225,marché,intérieur
6.634965273158452,marché,emploi
5.784888056162453,marché,travail
3.5459602670997086,marché,national
4.613270202059137,lesquels,était
